"id","text","entropy","legalese","entities","flesch","overlap"
"F1756","Not only is antibiotic resistance development the largest recognized human health risk associated with pharmaceuticals in the environment, managing such risks are also very much in line with a range of other initiatives, including some from the industry sector. However, an aspect, still not clear from the draft text, is that most of the active ingredients in medicines used in europe are produced outside of europe, sometimes associated with massive pollution up into the mg/l range, and selection of multi-resistant bacteria. From a moral standpoint, minimizing such discharges also fall within the responsibility of europe, as we are buying and using these drugs. The responsible way of acting, as buyers and consumers, would be to develop and apply demands and regulations that secures environmentally safe production, regardless if production takes place in europe or elsewhere. The other reason to be concerned about manufacturing discharges outside of europe is the risks associated with antibiotic releases and antibiotic resistance, as the consequences of pollution can be global. When it comes to the evolution of resistance and emergence in pathogens, this in principle only need to happen once at one site of our planet, then travelling and globalization takes care of the spread of these bacteria.",6.5636728265895,0.15609756097561,1,16.5743699186992,FALSE
"F2013716","New hippeastrum varieties much more sustainable co2 emissions must be reduced by 55% by 2030, says the european commission. The floriculture sector will also have to make its contribution. With crops that require less energy and require less crop protection. An example of a bulbous plant that has made significant progress in sustainability is hippeastrum, also known as amaryllis. But bulbs grown outside. Until now, amaryllis bulbs have mainly been grown in greenhouses. This is done with the help of ground heating. Park amaryllis (a collaboration between ludwig amaryllis and hbm) has been working on new varieties since 1988, whose bulbs can be grown outdoors. That makes a difference. To grow an amaryllis bulb in the greenhouse you need a cubic meter of gas. With the same amount of energy, you can grow 15 to 20 bulbs outdoors. The varieties developed by us can now be grown outdoors in northwestern europe. Moreover, the varieties are so healthy that bulb disinfection is no longer necessary, which saves a lot of chemical pollution and protects the environment. These new varieties have now been included in their cultivation plans by a number of bulb growers. As indicated, we have been working on this breeding program for more than 30 years and the first results are now finally visible.",6.43465693170794,0.0883720930232558,0.6,51.8113178294574,FALSE
"F1656866","Enhancing data availability, access and re-use are prerequisites to develop a fully-fledged eu data economy and pave the way for eu digital sovereignty, that both member states and the european commission are aiming for. As one of the few existing european b2b platforms, here strongly believes that any regulatory endeavor should aim at reaching these two aforementioned objectives, which the data governance act, in its current form, utterly fails to address. An unclear scope and a lack of alignment with existing and successful b2b data sharing models will inevitably undermine the euas ambition to remain competitive in the digital economy. Regarding the introduction of new requirements for data sharing intermediaries, as specified in chapter iii, it is still very unclear which b2b activities would fall under the scope. If existing b2b marketplaces were included in the scope, they would be made subject to overly stringent and unproportionate obligations. In our view, the mandatory provisions under article 11, and notably a legal and operational separation of activities, will inevitably lead to unnecessary and burdensome silos which might prevent eu b2b platforms operating their own products. Such a consequence would be extremely damaging and would turn out to be counterproductive for businesses operating in the eu.",6.49671426976634,0.189320388349515,0.857142857142857,18.0319902912622,FALSE
"F8145","AA(C)roports de paris considers that there is no compelling evidence that shall justify a revision of the acd. . AA(C)roports de paris comments on the ""inception impact assessment (iia)"" revision of directive 2009/12/ec of the european parliament and of the council of 11 march 2009 on airport charges 1. General comments the airport charges directive (acd) was transposed in the french national law in 2011, and it has allowed to ensure efficient consultation procedures with airport users in france, as well as the setting up of an independent supervisory authority that has been progressively reinforced since then. aA(C)roports de paris, a listed company, operates the airport system of paris- charles de gaulle and paris-orly and faces significant competition from other large european airports and middle east hubs. During the second 5-years economic regulation agreement (era) aA(C)roports de paris invested more than 2 billion euros within the regulated scope. During the third era (2016 a 2020) adp is investing around 3 billion euros. Despite the massive capex plan, airport charges from aA(C)roports de paris have evolved slower than those from its peers during the second era and the tariff increase during the third era will be moderate. aA(C)roports de paris believes that, along with the 5-years era, the current acd provides an efficient regulatory framework that provides mid-term stability for airport users, investors and operators.",6.35008008112965,0.232456140350877,3.25,20.215,FALSE
"F2434","For details, see the attached file. . Acea comments on the proposal for monitoring and reporting of co2 emissions and fuel consumption of new heavy- duty vehicles july 2017 key messages a. The industry supports the commissionas objective to increase transparency on the market based on data generated by vecto. b. The monitoring and reporting scheme is necessary for authorities to tackle the knowledge gap regarding co2 emissions from trucks in europe; it is also a reliable tool enabling vehicle operators to take well-informed purchasing decisions. Key recommendations a. To collect and submit data on, as well as align timing for, vehicles subject to co2 certification, to ensure the use of consistent and certified data for monitoring for the different vehicle classes. b. To refrain from publishing confidential data and secondary data that do not provide information on complete vehiclesa performance in terms of fuel consumption and co2 emissions. c. To collect and report data available at the stage where the co2 customer file is issued by vecto i. e. when the truck leaves the production line of the oem. Acea document a 24/07/2017 1 introduction the european automobile manufacturersa association (acea) welcomes the commissionas proposal for a regulation on the monitoring and reporting of co2 emissions from and fuel consumption of new heavy-duty vehicles.",6.39504779885497,0.299539170506912,0.6,20.9594572452637,FALSE
"F270982","Eu automotive industry a exemption from certain antitrust regulations (review) statement of the zdk 1 regarding the zdk the zdk is the professional interest group for car dealerships and workshops in germany. All 14 national associations and 36 manufacturer associations belong to the association. Members of the respective make associations are the sales and/or service partners of the brands in question. In turn, 235 guilds are organized in the state associations, in which around 36,750 motor vehicle companies (both brand-related and brand-free companies) are members. The companies in the german automotive trade employ 441,000 people, including 91,000 trainees. The zdk would like to thank you for the opportunity to comment on the question of whether the motor vehicle ber, which expires on may 31, 2023, is still effective and efficient and compatible with other regulations at eu and member state level. 2 the need and added value of a motor vehicle-specific block exemption regulation since 1985, there have been specific block exemption regulations for vertical agreements in the motor vehicle sector. The three block exemption regulations 123/85, gvo 1475/95 and gvo 1400/2002 were followed in 2010 by the kfz-gvo 461/2010, which differed from the previous regulations in that it contained only very few regulations.",6.12395252441714,0.216981132075472,2.5,30.0402830188679,FALSE
"F2746043","As regards the newly proposed commitment - almost doubled annual cumulative final energy savings for the member states (i. e. 1. 5 pp per year) - we oppose its binding nature and aone-size-fits-alla approach to member states. Instead, our preferred approach would be to maintain the possibility to differentiate between individual member statesa commitments according to their real compliance capacity and specific conditions (to provide for commitments ranging from 0. 8% per year for some ms up to the proposed 1. 5% for the other states with capacity to meet it). a we oppose the newly proposed definition of aefficienta district heating and coolinga based on a trajectory of four milestones until 2050 with binding criteria for the share of the use of renewable energy and waste heat in district heating and cooling systems. We request that for reconstructed systems, the required levels of the share of renewable energy and waste heat remain only indicative and be assessed according to the cost-effectiveness principle (eef). a we oppose the revision of the proposed regulatory text which limit, as of 2024, the possibility to count energy savings achieved from policy measures using direct combustion fossil fuel technologies. We ask for reconsideration of this limitation so as it would be possible to take into account the savings associated with the installation of gas condensing boilers a from the technological neutrality point of view, the above-mentioned exclusion is unacceptable because while energy savings resulting from, for example, the promotion of natural gas-based cogeneration would not be eligible, restrictive clauses would not be applicable to indirect uses, such as in which electricity generation involves fossil fuels.",6.79930855459613,0.216911764705882,1.66666666666667,0,TRUE
"F1858","This is a matter of national importance and national values and customs. The frying of sliced potatoes is a typical belgian (not french!!!) Matter and certianly not lithuanian. Please refer from national matters and deal with problems that are really important on a european level.",4.58291324573117,0.155555555555556,0.75,46.89625,FALSE
"F7494","Food drink ireland represents the interests of the food, drink and non-food grocery manufacturers and suppliers. It is the main trade association for the food and drink industry in ireland. Please see attached document for comments. . Comments on commission implementing regulation (eu) a/a establishing the union list of novel foods in accordance with regulation (eu) 2015/2283 of the european parliament and of the council on novel foods november 2017 food drink ireland believe that there are benefits to be found from the inclusion of chia seeds, (defined under the novel foods directive) in processed meat products and not just limited to the breakfast meal occasion. There is a consumer demand for the health benefits of chia, which can benefit processed meat products through the inclusion of the high fibre content of chia: . which can be used to reduce fat content . while retaining the juiciness and succulence . displacing gluten fillers . and contribute to omega 3 in diet. The draft regulation appears to propose that chia is limited to bread and baked goods, nut mixes, breakfast cereals and fruit juices. We believe this should be extended to include processed meat products. Details from the draft implementation regulations, these are extracts that relate to chia: table 1: page 10 table 2: page 63: this defines the food categories for use in, and maximum daily levels.",6.40400019440994,0.179372197309417,0.75,38.5535341928251,FALSE
"F15749","V. we represent the interests of more than 420 mostly small and medium-sized companies in the wood packaging industry. The members of the hpe are suppliers of pallets, packaging materials, cable drums, trays and wooden chip baskets as well as service providers from the fields of packaging, container storage and logistics as well as products and services related to packaging materials made of wood. In general, hpe supports the eu-wide harmonization of measures to protect plants and control pest tourism. However, opposes any measures to be taken undermining this principle. Ispm 15 standard is broadly recognized an appreciated. Therefore, we respectfully urge the legislators to assure an equal implementation and control of this ippc ruleset at least among the eu-28 as well as to make a strong international commitment on that. Taking this elementary exigency into account hpe does not support prolonging the ispm 15 heat treatment process with its worldwide recognition from the standardized 30 minutes to 40 minutes as now recommended in the draft amendment of the annexes to council directive 2000/29/ec, especially as foreseen in annex iv part a section i point 1. 8 (b) as well as 1. 9 (see draft pages 5.",6.59289994262657,0.158415841584158,0.875,35.5677722772278,TRUE
"F8159","Becoming a parent heightened this interest. Clearly, unquestionably side reactions occurred. My brother had an horrendous reaction to his tb jab - as a result i was spared the ordeal. Allergic reaction seemed to be one form of collateral damage and, shortly before the birth of our first child my wife's mother had a near fatal anaphalactic shock - saved by an epipen, and right as rain 24 hours later. We decided ""no jabs"" as we could see no benefit and many potential dangers, including sudden, allergic induced death. That would have been it. Good, sound decision to which we stuck firmly for our other two children. Totally. All three went through intense chicken pox in one very vivid month then, 18 months later, two of them caught mumps, during an epidemic which swept through north west wales in 2002, as i recall. During this time schools, including their own carmel primary, were emptied of pupils, as so many were ill! All were fully vaccinated, except ours, including the mmr. Our youngest, aged five, showed no symptoms whatsoever - bet she is fully immune, tho! The treatment of andy wakefield and the manner the industry has expanded, with more and more illnesses targeted for ""essential"" jabs has kept me involved.",6.94880719343337,0.101449275362319,1,59.0730769230769,FALSE
"F471079","Fediol - representing the eu vegetable oil and proteinmeal industry association - welcomes the opportunity to comment on the proposed regulation. In line with what already specified in the premises to the draft text by the european commission, we would suggest to add under the enlisted recitals the following paragraphs aimed at specifying that products under this regulation are not intended for human consumption: - ""regulation (ec) 852/2004 on the hygiene of foodstuffs set rules for the food dedication of transport of foodstuffs in chapter iv of annex ii; as used cooking oil is not a foodstuff, transport in food dedicated transport is not allowed"". - ""commission regulation (eu) no 579/2014 of 28 may 2014 grants a derogation from the food dedication of regulation (ec) 852/2004 as regards the transport of bulk liquid oils and fats by sea for products in the annex list of acceptable previous cargoes; used cooking oil is not mentioned in that annex and is therefore not an acceptable previous cargo to a cargo of edible oil by sea.",5.95603081647055,0.244186046511628,1.66666666666667,0,FALSE
"F9211","According to the ecas impact assessment, meeting its long-term climate goal would require that aby 2050, electrically chargeable vehicles [. . . ] represent about 68a72% of all light duty vehicles on the roads. a Yet ec modeling estimates electrically chargeable vehicles would account for less than 20% of new car sales by 2030 under the ldv proposal. The ec proposal, together with potential hdv standards with moderate ambition, would reduce co2 emissions from road transport by approximately 1. 4% per year from 2020 to 2035. To meet the 2050 climate goal, road transport co2 emissions would then have to be reduced more than three times as quickly (5. 5% per year) from 2035 to 2050. More ambitious ldv and hdv co2 standards for 2021a2030 would reduce road transport co2 emissions by 3. 0% per year from 2020 to 2035 and substantially increase the likelihood of meeting the 2050 climate goal. The ecas technology cost curves for passenger cars indicate a 30% co2 reduction by2030 would maximize consumer benefits (fuel savings minus technology costs), whereas up to a 40% reduction by 2030 is cost-effective (fuel savings exceed technology costs). Yet the ecas final cost curves discount the benefit of mass reduction and do not consider the cost reductions achievable by eco-innovation technologies.",6.24393309312095,0.183962264150943,3.25,35.2280188679245,FALSE
"F9996","There are singers being imprisoned because of making songs that criticize the monarchy, and so are left wing people because of some tweets critisizing the government. Whatas worse: two peaceful catalan activists are in prison, the catalan vice president and one of the councelors are in prison too just because of defending cataloniaas right to vote and wanting the independence from spain. The catalan president, voted by the people, and half of the legitime catalan goverment are in exile. In spain there are political prisoners and people in exile in 2018. Meanwhile, extrem right wing people attack the ones wearing a yellow lace in the streets with total impunity. Please help us. This is an authority, corrupt, fascist state. Who wouldnat want the independence of spain.",5.81804196547311,0.111111111111111,1.125,53.2058928571429,TRUE
"F2416","Effat welcomes the development of the principles of good practices by business stakeholders however we observe that these voluntary initiatives are not enough and that there must be a legally binding instrument with a credible, independent enforcement mechanism providing protection, remedy and preserving confidentiality in respect of the sources of the complaint. As a consequence, we would prefer option 3 as described in the inception impact assessment document. In our view, it is essential to encourage fair trading practices, to deter and to sanction abuses in order to secure decent work and quality working conditions in the food supply chain within and outside of the european union. The european economic and social committee published last october 2016 an opinion on aa fairer agro-food supply chaina, that can be found here and which contains salient points or indicators that could be taken forward: . In the opinion, the eesc highlights the fact that the weak position of the most vulnerable players in the food supply chain must be addressed by putting an end to unfair trading practices (utps) by food retailers (n. B. in the opinion the word ""retailers"" refers to the large-scale retail sector) and some transnational companies, which increase risk and uncertainty for all operators along the food supply chain and therefore generate unnecessary costs.",6.62562775248415,0.207373271889401,1,21.5885061443932,FALSE
"F508362","05%). Although the considered set seemingly covers criteria that are deemed relevant for the assessment, the set does not necessarily constitute a consistent family of evaluation criteria, from a scientific point of view. According to decision science, a consistent such family ought to comprise an exhaustive list of evaluation criteria relevant to the decision. Based on the results of this methodology, however, it appears that factors like the urgency of decarbonisation are misrepresented or overlooked. This would explain why deeply locked-in greece with an announced lignite phase-out by 2028 plan could end up receiving a rather small share of the fund overall, compared to other countries with a significantly delayed phase-out (lasting a decade more), like germany; or countries lacking a clear phase-out roadmap, like romania. This points to the need to representatively take into account member statesa decarbonisation plans, as reflected in their necps. Another socioeconomic criterion should represent member statesa self-sufficiency and capacity to achieve a just transition: not all member states have the same economic growth, for example, nor equal budget surpluses (or deficits for that matter); as such, germany has significantly higher capacity to fund its transition than other member states like portugal or greece.",6.52142626830966,0.215686274509804,1.14285714285714,20.9108823529412,FALSE
"F26047","Eurowindoor suggests option 2. Please find attached the detailed feedback of eurowindoor aisbl. Best regardsfrank kooseurowindoor aisblgeneral secretariat schuman business center40, rue breydel1040 bruxelles / belgiumphone: +32 (2) 502 3396gs@eurowindoor. euwww. eurowindoor. eu direct connexion: walter-kolb-str. 1-760594 frankfurt (main) / germanyphone +49 (69) 955054 - 36fax +49 (69) 955054 - 11gs@eurowindoor. eueu transparency register id number: 29749561729-18 . Assessment on revision of the machinery directive draft eurowindoor feedback, january 29th, 2019 draft feedback on ainception impact assessment on revision of the machinery directivea eurowindoor appreciates the opportunity to give feedback to the inception impact assessment on revision of the machinery directive 2006/42/ec. Eurowindoor represent the interest of the european window, door and faAade (curtain walling) sector and has in this role previously provided guidance to the sector for apower operated windowsa in eurowindoor guidance sheet kb. 01: 2017-07 how to comply with requirements of machinery directive additionally to those of construction product regulation (2011/305/eu). Eurowindoor is also involved in the scoping of the ecodesign preparatory study for building automation and control systems (bacs) and the technical study on the smart readiness indicator (sri) for buildings, because of the following power operated products manufactured and distributed by the european window, door and faAade industry: - smart windows - smart doors - smart blinds & shutters - automatic sliding or revolving doors we support the option 2 (aaligning the directive with the anew legislative frameworka) as most appropriate to proceed.",6.57661960651944,0.251046025104602,1.54545454545455,0.192534435261734,FALSE
"F2671943","As such, caisse des depots group issues sustainable (esg) obligations since 2017. These obligations are consistent with the united nations' sustainable development goals and finance projects contributing to a just transition to carbon neutrality, to the development of human capital and the fight against societal inequalities. The caisse des depots group much supports the proposal of regulation on european green bonds of the commission, especially the creation of a voluntary european standard, 100% aligned with the eu taxonomy in order to prevent greenwashing, as it will be a crucial tool to ensure financing is directed towards the european green transition while streamlining the definition of green obligations on the market. In order to ensure a smooth implementation of such a standard, it would like to highlight the following points: - to ensure and favor the financing of long-term green projects, the proposal of regulation should allow the grandfathering until maturity of the bonds and complete allocation of proceeds. - delay for the publication of the allocation report should be extended to account for operational processes, while maintaining clear milestone for stakeholders. Along these lines, a project-by-project disclosure of allocated amounts should not be required to take into account confidentiality and competition issues. - there is a need to clarify the possibility to convert the existing green bonds on the market to european green bonds, especially during the period of time following the entry into force of the regulation. - the regulation should specify the definition of sovereign issuers, in order to avoid confusion on markets. - the regulation could clarify how could the standard be extended to cover green projects in sustainable bonds. - to make the green bond market fly, this regulation proposal should explore the possibility to provide capital relief to investors and issuers of green bonds.",6.56665810808044,0.222972972972973,0.7,0,FALSE
"F1567620","As the joint association of the state chambers of physicians (landesArztekammer), it represents the interests of more than 526,000 physicians in matters relating to professional policy, and plays an active role in opinion-forming processes with regard to health and social policy and in legislative procedures. The german medical association fundamentally supports the creation of a european health dataspace (ehds). According to the commission, the edhs would also be based on the proposed regulation on data governance. However, the data governance regulation proposal contains several aspects that should be regulated differently in a health data context. A prerequisite for the success of european dataspaces -and the ehds in particular- is that the citizens of europe have confidence that their data will be handled securely and properly. They will only be willing to consent to the use and transmission of their data if adequate legal and technical security measures are in place. The regulation should contain a definition of health data requiring specific and enhanced protection. This definition should state clearly that health data is always personal data if generated in a healthcare context, e. g. , in the course of diagnosis or treatment. Secondary use of health data: secondary use of health data should serve the public good, in particular through research, in order to improve disease prevention and patient-oriented health care, and as a means of finding/discovering better treatment options.",6.47965112073389,0.198275862068966,0.666666666666667,25.3274521072797,FALSE
"F467791","If adopted, this piece of legislation would have a negative impact on the lives of the farmers i represent. I am aware of the gravity of the situation we are facing in relation to tb prevalence on the island of ireland. We all agree that remedial measures are required. However, i feel positive results can be achieved without the introduction of an overly onerous 30-day testing rule. While i acknowledge the sentiment behind the derogations contained within the delegated regulation, the fact is that they do not offer any real offsetting of the increased burden. Firstly, the derogation relating to testing within the last 12 months in low risk zones, the zone size is 2000kmA. This is the size of a medium size county in ireland. It is quite unreasonable to say that because an animal may have been affected in the county in the last number of years that the status of the whole county is effectively changed to a tb present area. I do not know of any county, which would be able to keep tb free status under such a measurement, making this derogation irrelevant. The second derogation relates to an allowance being made if the animal was tested in the last 6 months.",6.42541063524072,0.115384615384615,0.7,49.2090598086125,FALSE
"F10182","Freedom of expression is restricted, songs, books, works are censored. Political ideas contrary to the post-franco regime of 1978 are criminalized and lied to. Political and civil leaders are imprisoned, who are deprived of liberty in preventive detention for false and invented very serious crimes, such as violent rebellion, when never there was. In spain, francoism is still present in many aspects, especially in the judicial world, specifically in the highest instances. There is no separation of powers and many judges have already denounced it.",5.65101764523326,0.0930232558139535,0.4,40.8351395348838,FALSE
"F1589","We sernauto believe that a continued exemption fo at least 5 years for lead batteries is vital for the future automotive applications, and support the submitted position of acea, jama, kama, eurobat and ila. . Acea, jama, kama, eurobat and ila position on lead-based batteries and exemption 5 of the eu end of vehicle life directive lead-based batteries remain essential for the needs of all current and future generations of european cars. The eu must continue to allow the use of lead-based batteries and the minimum time till the next review should be five years. Eu directive 2000/53/ec on end-life-vehicles restricts the use of certain substances in vehicles, but exempts certain uses (annex ii). These exemptions are subject to regular reviews according to technical and scientific progress. Lead-based batteries in automotive applications have an exemption. After being granted an exemption for five years in 2010, lead batteries are now subject to review for a second time. The industry group representing the car manufacturers of europe (acea), japan (jama) and south korea (kama), the european battery industry (eurobat) and the international lead association (ila), together with the us automotive and battery industries, jointly support the underlying principles and objectives of the eu end of vehicle life directive (2000/53/ec).",6.26120127695744,0.25,2.375,28.6383333333333,TRUE
"F2271","Draft cmr omnibus regulation - cosmetic product regulation comments by cosmetics europe final 24-07-2017 contact persons: gerald renner grenner@cosmeticseurope. eu aflorian schellauf fschellauf@cosmeticseurope. eu mmiazek@cosmeticseurope. eu . Cosmetics europe welcomes the opportunity to comment on the cmr omnibus proposal by the commissionflorian and fully supports the commissionas general proposal to list in annex ii of the schellauf cosmetic products regulation cmr substances that are not authorised for use in cosmetic - products. fschellauf@cosmeticseurope. eu . As there appears to be no use by industry, all cmr substances that are not listed in cosing and the eu inventory can be moved to annex ii of the cosmetics regulation (+/- 180 substances). Transition periods are usually necessary to allow industry to adapt to a new legal requirement and are a corner stone of good regulatory practice. In this particular case, however, there is no past or present use by cosmetic europe members and the substances can be listed in annex ii with immediate effect. . Furthermore, the following cmr substances a although listed in cosing/inventory and in some cases in the annexes of the cosmetics regulation a are not used anymore by cosmetics europe members as cosmetic ingredients. Transition periods are usually necessary to allow industry to adapt to a new legal requirement and are a corner stone of good regulatory practice.",6.10484226490218,0.328767123287671,1.18181818181818,13.0413636363637,FALSE
